id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,calendar_last_scraped,number_of_reviews,availability_eoy,estimated_occupancy_l365d,review_scores_rating,review_scores_communication,review_scores_location,instant_bookable,calculated_host_listings_count,amenities_number,number_of_private_bathrooms,number_of_shared_bathrooms,estimated_response_time_hours
1508829,2413412,within a few hours,0.89,0.67,0,182,1,1,Kallang,Central Region,1.3072,103.86359,Private room in rental unit,Private room,1,3.0,3 shared baths,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Single level home"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Pool"", ""Oven"", ""Kitchen""]",57.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,362,2025-09-28,7,92,0,4.14,4.57,4.83,1,91,26,0.0,3.0,12.0
1581224,8408341,within a few hours,0.7979322638146167,0.7049006010171058,0,2,1,1,Kallang,Central Region,1.31108,103.87374,Entire townhouse,Entire home/apt,8,4.0,4 baths,4.0,1.0,"[""Luggage dropoff allowed"", ""Garden view"", ""Long term stays allowed"", ""Breakfast"", ""Essentials"", ""Air conditioning"", ""Extra pillows and blankets"", ""First aid kit"", ""Cleaning available during stay"", ""Bed linens"", ""Paid parking off premises"", ""Kitchen"", ""Washer"", ""Fire extinguisher"", ""Shampoo"", ""Wifi""]",135.0,96,100,96.0,96.0,1125.0,1125.0,96.0,1125.0,365,2025-09-28,0,95,0,4.525438734647034,4.297932263814617,4.752945205479452,0,1,16,4.0,0.0,14.3373440285205
1615074,2413412,within a few hours,0.89,0.67,0,182,1,1,Outram,Central Region,1.2841,103.84253,Private room in rental unit,Private room,1,1.5,1.5 baths,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Private living room"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""TV with standard cable"", ""Stove"", ""Essentials"", ""Self check-in"", ""Kitchen""]",61.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,5,92,0,4.4,5.0,4.8,1,91,30,1.5,0.0,12.0
1710048,8948251,within a day,0.6,1.0,0,126,1,1,Outram,Central Region,1.28466,103.84255,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Self check-in"", ""Oven"", ""Kitchen""]",66.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,0,92,0,4.211898734177215,3.6,4.82379746835443,1,73,27,1.0,0.0,24.0
1719704,2413412,within a few hours,0.89,0.67,0,182,1,1,Outram,Central Region,1.2841,103.84253,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""TV with standard cable"", ""Stove"", ""Essentials"", ""Self check-in"", ""Kitchen""]",66.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,3,92,0,4.0,4.67,4.67,1,91,27,1.0,0.0,12.0
1928296,5092893,within a few hours,0.7979322638146167,0.7049006010171058,0,8,1,1,Ang Mo Kio,North-East Region,1.37291,103.82978,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Cooking basics"", ""Hair dryer"", ""Free parking on premises"", ""Lock on bedroom door"", ""Wifi"", ""Clothing storage"", ""Air conditioning"", ""Iron"", ""Carbon monoxide alarm"", ""Washer"", ""Hangers"", ""Extra pillows and blankets"", ""TV"", ""Hot water"", ""Ethernet connection"", ""Bed linens"", ""Smoke alarm"", ""Essentials"", ""Room-darkening shades"", ""Shampoo""]",212.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,365,2025-09-28,79,95,0,4.57,4.66,4.35,1,3,20,0.0,1.0,14.3373440285205
1941719,3926646,a few days or more,0.0,0.7049006010171058,0,7,1,1,Downtown Core,Central Region,1.27525,103.84524,Private room in condo,Private room,4,1.0,1 shared bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Cooking basics"", ""Patio or balcony"", ""Lock on bedroom door"", ""Wifi"", ""Dishwasher"", ""Dryer"", ""Luggage dropoff allowed"", ""Pocket wifi"", ""Air conditioning"", ""Beach access \u2013 Beachfront"", ""Coffee maker"", ""Elevator"", ""Iron"", ""Hot tub"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Lockbox"", ""EV charger"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Smoking allowed"", ""Hot water"", ""Ethernet connection"", ""Bed linens"", ""Microwave"", ""Paid parking off premises"", ""TV with standard cable"", ""Waterfront"", ""Stove"", ""Gym"", ""Essentials"", ""Pool"", ""Cleaning available during stay"", ""Self check-in"", ""Kitchen"", ""Shampoo""]",153.0,92,1123,92.0,92.0,1123.0,1123.0,92.0,1123.0,358,2025-09-28,73,88,0,4.51,4.67,4.85,1,4,42,0.0,1.0,48.0
2129215,7642747,within a few hours,1.0,0.7049006010171058,0,5,1,1,Bedok,East Region,1.31936,103.91663,Entire townhouse,Entire home/apt,5,1.0,1 bath,1.0,3.0,"[""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Changing table"", ""Hair dryer"", ""Cooking basics"", ""Backyard"", ""Private entrance"", ""Free parking on premises"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Lockbox"", ""Heating"", ""Children\u2019s dinnerware"", ""Hot water"", ""Microwave"", ""TV with standard cable"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Crib"", ""Shampoo""]",255.0,92,700,92.0,92.0,700.0,700.0,92.0,700.0,362,2025-09-28,369,92,0,4.93,4.95,4.8,0,1,33,1.0,0.0,12.0
2156372,6157422,within a few hours,1.0,1.0,0,2,1,1,Hougang,North-East Region,1.36722,103.89765,Private room in condo,Private room,1,1.5,1.5 shared baths,1.0,1.0,"[""Oven"", ""Piano"", ""Shared gym nearby"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Cooking basics"", ""Backyard"", ""Patio or balcony"", ""Single level home"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Breakfast"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Shower gel"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Books and reading material"", ""Body soap"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Waterfront"", ""Stove"", ""Cleaning products"", ""Essentials"", ""Dedicated workspace"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Conditioner"", ""Kitchen"", ""Hot water kettle"", ""Shampoo""]",65.0,92,730,92.0,92.0,730.0,730.0,92.0,730.0,364,2025-09-28,17,94,184,4.76,4.88,4.06,0,2,45,0.0,1.5,12.0
2547778,8948251,within a day,0.6,1.0,0,126,1,1,Kallang,Central Region,1.31117,103.86214,Private room in rental unit,Private room,1,3.0,3 shared baths,1.0,1.0,"[""Refrigerator"", ""Cooking basics"", ""Single level home"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Pool"", ""Self check-in"", ""Oven"", ""Kitchen""]",47.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,1,92,0,4.0,5.0,5.0,1,73,27,0.0,3.0,24.0
2922184,1439258,within an hour,1.0,0.99,0,88,1,1,Queenstown,Central Region,1.2805,103.78439,Room in aparthotel,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Oven"", ""Paid dryer \u2013 In building"", ""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""Cooking basics"", ""Outdoor playground"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Keypad"", ""Laundromat nearby"", ""AC - split type ductless system"", ""Free street parking"", ""Dining table"", ""Iron"", ""Carbon monoxide alarm"", ""Shared BBQ grill: electric"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Hangers"", ""Window guards"", ""Long term stays allowed"", ""Bidet"", ""Paid washer \u2013 In building"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Dedicated workspace"", ""Outdoor furniture"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Room-darkening shades"", ""Outdoor dining area""]",50.0,90,999,90.0,90.0,1125.0,1125.0,90.0,1125.0,146,2025-09-28,18,0,0,4.28,4.39,4.28,0,49,41,0.0,1.0,1.0
3034137,4422603,within a few hours,0.7979322638146167,0.7049006010171058,0,3,1,1,Hougang,North-East Region,1.35956,103.88423,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Host greets you"", ""Long term stays allowed"", ""Essentials"", ""Dedicated workspace"", ""Air conditioning"", ""Exterior security cameras on property"", ""First aid kit"", ""Shared pool"", ""Elevator"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Paid parking off premises"", ""Paid parking on premises"", ""TV with standard cable"", ""Shampoo"", ""Hangers"", ""Wifi""]",93.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,9,92,0,4.89,5.0,5.0,0,1,18,1.0,0.0,14.3373440285205
3304326,16689958,within a few hours,0.7979322638146167,0.7049006010171058,0,1,1,1,Tampines,East Region,1.34972,103.96201,Private room in condo,Private room,1,1.0,1 private bath,1.0,1.0,"[""Host greets you"", ""First aid kit"", ""Free parking on premises"", ""Lock on bedroom door"", ""Wifi"", ""Indoor fireplace"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""TV"", ""Hot water"", ""Gym"", ""Essentials"", ""Pool"", ""Shampoo""]",85.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,8,92,0,4.75,4.88,4.88,1,1,19,1.0,0.0,14.3373440285205
3382337,9827707,within a few hours,0.7979322638146167,0.7049006010171058,0,1,1,1,Serangoon,North-East Region,1.3441706894051144,103.87200225981638,Entire rental unit,Entire home/apt,6,1.0,1 bath,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Paid parking on premises"", ""Kitchen"", ""Washer"", ""Exterior security cameras on property"", ""Pets allowed"", ""Wifi""]",159.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,173,2025-09-28,0,88,0,4.277299465240642,4.297932263814617,4.256666666666667,0,1,9,1.0,0.0,14.3373440285205
3667894,2413412,within a few hours,0.89,0.67,0,182,1,1,Outram,Central Region,1.28424,103.84275,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Self check-in"", ""Oven"", ""Hot water kettle"", ""Kitchen""]",66.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,2,92,0,4.0,4.5,5.0,1,91,28,1.0,0.0,12.0
4211375,12318187,within a day,0.5,0.7049006010171058,0,20,1,1,Jurong West,West Region,1.34113,103.70552,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Gym"", ""Essentials"", ""Air conditioning"", ""Pool"", ""Elevator"", ""Kitchen"", ""Washer"", ""Wifi""]",95.0,92,730,92.0,92.0,730.0,730.0,92.0,730.0,290,2025-09-28,0,20,0,4.101176470588236,3.5,4.70235294117647,0,2,8,0.0,1.0,24.0
4271250,22176293,within an hour,1.0,0.9,1,5,1,1,Tanglin,Central Region,1.29565,103.82867,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""First aid kit"", ""Pack \u2019n play/Travel crib"", ""Hair dryer"", ""Cooking basics"", ""Babysitter recommendations"", ""Private entrance"", ""Free parking on premises"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Kitchenette"", ""Keypad"", ""AC - split type ductless system"", ""Coffee maker"", ""Elevator"", ""Iron"", ""Children\u2019s books and toys"", ""Shower gel"", ""Drying rack for clothing"", ""Washer"", ""Carbon monoxide alarm"", ""Hangers"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Body soap"", ""Extra pillows and blankets"", ""TV"", ""Shared outdoor pool - available all year, open specific hours, infinity"", ""Hot water"", ""Microwave"", ""Bed linens"", ""High chair"", ""Smoke alarm"", ""Gym"", ""Cleaning products"", ""Essentials"", ""Dedicated workspace"", ""Induction stove"", ""Exercise equipment"", ""Self check-in"", ""Hot water kettle"", ""Crib"", ""Trash compactor"", ""Shampoo""]",142.0,92,730,92.0,92.0,730.0,730.0,92.0,730.0,197,2025-09-28,170,22,184,4.94,4.98,4.82,0,1,48,1.0,0.0,1.0
4441346,23053315,within a few hours,0.7979322638146167,0.7049006010171058,0,1,1,1,Kallang,Central Region,1.29997,103.88536,Entire loft,Entire home/apt,3,1.5,1.5 baths,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Free parking on premises"", ""Wifi"", ""Indoor fireplace"", ""Keypad"", ""Air conditioning"", ""Beach access \u2013 Beachfront"", ""Shared pool"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Lake access"", ""Long term stays allowed"", ""Hot water"", ""Microwave"", ""TV with standard cable"", ""Waterfront"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Self check-in"", ""Kitchen"", ""Shampoo""]",124.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,89,2025-09-28,4,0,0,5.0,5.0,4.0,1,1,30,1.5,0.0,14.3373440285205
4499317,23336011,within an hour,1.0,0.98,1,77,1,1,Downtown Core,Central Region,1.29489,103.85401,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free washer \u2013 In building"", ""Dishes and silverware"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Mini fridge"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Free dryer \u2013 In building"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Wine glasses"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Shampoo""]",326.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,356,2025-09-28,284,86,132,4.82,4.88,4.93,0,77,29,1.0,0.0,1.0
4619928,8948251,within a day,0.6,1.0,0,126,1,1,Geylang,Central Region,1.31563,103.88285,Private room in rental unit,Private room,1,3.0,3 shared baths,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Single level home"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Self check-in"", ""Oven"", ""Kitchen""]",70.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,362,2025-09-28,3,92,0,4.33,4.33,4.0,1,73,27,0.0,3.0,24.0
4712676,24353373,within a few hours,0.7979322638146167,1.0,0,1,1,1,Ang Mo Kio,North-East Region,1.36747,103.83865,Private room in condo,Private room,1,1.0,1 private bath,1.0,1.0,"[""86 inch HDTV with Netflix"", ""Host greets you"", ""Coffee"", ""Shared gym nearby"", ""Baking sheet"", ""Dishes and silverware"", ""Shared backyard \u2013 Not fully fenced"", ""Pantene and L'Or\u00e9al Mens Expert Shower Gel shampoo"", ""First aid kit"", ""Hair dryer"", ""Cooking basics"", ""CREATIVE ZEN sound system with Bluetooth and aux"", ""Outdoor playground"", ""Single level home"", ""Adidas or L'Or\u00e9al Men's Expert body soap"", ""Portable fans"", ""Lock on bedroom door"", ""Pantene conditioner"", ""Dishwasher"", ""Shared BBQ grill: charcoal"", ""Luggage dropoff allowed"", ""Kitchenette"", ""Laundromat nearby"", ""Breakfast"", ""Clothing storage: wardrobe and dresser"", ""Dining table"", ""Coffee maker"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Hangers"", ""Toaster"", ""Paid parking lot off premises"", ""Fast wifi \u2013 434 Mbps"", ""Long term stays allowed"", ""Books and reading material"", ""Blender"", ""Private living room"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Ethernet connection"", ""Bed linens"", ""Microwave"", ""Board games"", ""Central air conditioning"", ""ELBA 90cm Professional Cooker stainless steel gas stove"", ""ELBA Professional  stainless steel single oven"", ""Hitachi, French-Doors refrigerator"", ""Smoke alarm"", ""Cleaning products"", ""Essentials"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Rice maker"", ""Hot water kettle"", ""Central heating"", ""Room-darkening shades""]",73.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,300,2025-09-28,4,30,184,5.0,5.0,4.75,0,1,64,1.0,0.0,14.3373440285205
4741630,8948251,within a day,0.6,1.0,0,126,1,1,Kallang,Central Region,1.30793,103.86276,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Single level home"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""TV with standard cable"", ""Stove"", ""Essentials"", ""Pool"", ""Self check-in"", ""Kitchen""]",66.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,362,2025-09-28,1,92,0,5.0,5.0,5.0,1,73,29,1.0,0.0,24.0
4863317,8948251,within a day,0.6,1.0,0,126,1,1,Outram,Central Region,1.28511,103.84249,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Self check-in"", ""Oven"", ""Kitchen""]",56.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,1,92,0,5.0,5.0,5.0,1,73,27,0.0,2.0,24.0
4869221,8948251,within a day,0.6,1.0,0,126,1,1,Outram,Central Region,1.28563,103.84212,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Private living room"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""TV with standard cable"", ""Stove"", ""Essentials"", ""Self check-in"", ""Kitchen""]",91.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,2,92,0,5.0,5.0,5.0,1,73,30,1.0,0.0,24.0
4926170,25375339,within a day,1.0,0.9,0,15,1,1,Bishan,Central Region,1.3529867361281518,103.83157735089836,Private room in home,Private room,3,2.5,2.5 shared baths,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Backyard"", ""Free parking on premises"", ""Lock on bedroom door"", ""Wifi"", ""Luggage dropoff allowed"", ""Free street parking"", ""Air conditioning"", ""Mini fridge"", ""Dining table"", ""Washer"", ""Long term stays allowed"", ""Lockbox"", ""Heating"", ""TV"", ""Hot water"", ""Pets allowed"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Shampoo""]",45.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,365,2025-09-28,3,95,0,3.67,4.67,5.0,0,12,23,0.0,2.5,24.0
4989903,25185912,within an hour,1.0,0.88,1,19,1,1,Bukit Timah,Central Region,1.31262,103.79717,Private room in condo,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Dryer"", ""Essentials"", ""Dedicated workspace"", ""Air conditioning"", ""Pool"", ""Hair dryer"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Free parking on premises"", ""TV with standard cable"", ""Shampoo"", ""Wifi""]",75.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,2025-09-28,6,95,184,4.5,4.5,4.83,0,18,13,0.0,1.0,1.0
5040689,11463785,within an hour,0.92,0.6,1,9,1,1,Ang Mo Kio,North-East Region,1.37165,103.82881,Private room in townhouse,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Dryer"", ""Host greets you"", ""Essentials"", ""Free street parking"", ""Air conditioning"", ""First aid kit"", ""Hot water"", ""Hair dryer"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Lock on bedroom door"", ""TV with standard cable"", ""Shampoo"", ""Wifi""]",46.0,92,1000,92.0,92.0,1000.0,1000.0,92.0,1000.0,364,2025-09-28,5,94,0,4.8,5.0,4.8,0,9,15,0.0,1.0,1.0
5052014,13468566,within a day,0.69,0.68,0,12,1,1,Outram,Central Region,1.27428,103.84133,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Exterior security cameras on property"", ""Wifi"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Carbon monoxide alarm"", ""Shower gel"", ""Washer"", ""Fire extinguisher"", ""Heating"", ""TV"", ""Hot water"", ""Microwave"", ""Paid parking off premises"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Dedicated workspace"", ""Hot water kettle"", ""Shampoo""]",178.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,359,2025-09-28,14,89,0,4.64,4.71,4.79,0,12,23,1.0,0.0,24.0
5116961,4430782,within an hour,1.0,0.7049006010171058,0,1,1,1,Bukit Merah,Central Region,1.28366,103.83188,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""First aid kit"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Washer"", ""TV with standard cable"", ""Shampoo"", ""Hangers"", ""Wifi""]",141.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,263,2025-09-28,1,88,0,5.0,5.0,5.0,0,1,13,1.0,0.0,1.0
5129422,4705949,within a few hours,0.7979322638146167,0.7049006010171058,0,38,1,1,Bedok,East Region,1.33042,103.94627,Private room in bungalow,Private room,2,1.0,1 private bath,1.0,1.0,"[""Host greets you"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""TV"", ""Hot water"", ""Microwave"", ""Essentials"", ""Kitchen"", ""Shampoo""]",80.0,93,730,93.0,93.0,730.0,730.0,93.0,730.0,90,2025-09-28,58,90,0,4.95,4.95,4.84,0,2,21,1.0,0.0,14.3373440285205
5186159,4705949,within a few hours,0.7979322638146167,0.7049006010171058,0,38,1,1,Bedok,East Region,1.33011,103.94666,Private room in bungalow,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Host greets you"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Backyard"", ""Single level home"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Air conditioning"", ""Iron"", ""Shower gel"", ""Washer"", ""Hangers"", ""Heating"", ""Body soap"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Ceiling fan"", ""Stove"", ""Essentials"", ""Kitchen"", ""Shampoo""]",80.0,93,730,93.0,93.0,730.0,730.0,93.0,730.0,90,2025-09-28,72,90,0,4.86,4.89,4.84,0,2,26,0.0,1.0,14.3373440285205
